1st_year_revenue,title,year,released,runtime,top_10_dir,top_50_dir,top_100_dir,top_10_actors,top_50_actors,top_100_actors,language,country,rating,Action,Adventure,Fantasy/Sci-Fi,Crime,Thriller/Mystery,Drama,Horror,Comedy,Documentary,Family/Animated,Biography/History,Romance,Music/Musical,Likely TV
8214699,T-Rex: Back to the Cretaceous,1998,1998-10-23,45.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,Unrated,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8228618,Sleepy Hollow,1999,1999-11-19,105.0,0.0,0.0,1.0,0.0,1.0,1.0,English and others,US and others,R,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8735529,Whatever It Takes,2000,2000-03-24,94.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
15427192,Drowning Mona,2000,2000-03-03,96.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9053635,The World Is Not Enough,1999,1999-11-19,128.0,0.0,0.0,0.0,0.0,1.0,1.0,English and others,Foreign country,PG-13,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9271100,Man on the Moon,1999,1999-12-22,118.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9628751,Digimon: The Movie,2000,2000-10-06,82.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,PG,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9821335,3 Strikes,2000,2000-03-01,82.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10014234,Lucky Numbers,2000,2000-10-27,105.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,R,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10494147,Here on Earth,2000,2000-03-24,96.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11546543,The Legend of Drunken Master,1994,2000-10-20,102.0,0.0,0.0,0.0,0.0,0.0,1.0,Foreign lang,Foreign country,R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15464026,Loser,2000,2000-07-21,98.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
15911332,Thomas and the Magic Railroad,2000,2000-07-26,85.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,G,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16500786,Eye of the Beholder,1999,2000-01-28,109.0,0.0,0.0,0.0,1.0,1.0,1.0,English only,Foreign country,R,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23360779,Reindeer Games,2000,2000-02-25,104.0,0.0,0.0,0.0,0.0,1.0,1.0,English only,US only,R,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25170054,Nurse Betty,2000,2000-09-08,110.0,0.0,0.0,0.0,1.0,1.0,1.0,Foreign lang,Foreign country,R,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26000610,The Adventures of Rocky & Bullwinkle,2000,2000-06-30,92.0,0.0,0.0,0.0,1.0,1.0,1.0,English only,US and others,PG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
26421314,Book of Shadows: Blair Witch 2,2000,2000-10-27,90.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US only,R,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27277055,High Fidelity,2000,2000-03-31,113.0,0.0,1.0,1.0,0.0,0.0,1.0,English and others,Foreign country,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22751979,Titan A.E.,2000,2000-06-16,94.0,0.0,0.0,0.0,1.0,1.0,1.0,English and others,US only,PG,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29374178,Bless the Child,2000,2000-08-11,107.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US and others,R,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29778713,Any Given Sunday,1999,1999-12-22,162.0,0.0,0.0,1.0,0.0,1.0,1.0,English only,US only,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30199105,The Art of War,2000,2000-08-25,117.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US and others,R,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30695227,The Legend of Bagger Vance,2000,2000-11-03,126.0,0.0,0.0,0.0,1.0,1.0,1.0,English only,US only,PG-13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32662299,Return to Me,2000,2000-04-07,115.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US only,PG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
32966043,Pay It Forward,2000,2000-10-20,123.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32598931,Proof of Life,2000,2000-12-08,135.0,0.0,0.0,0.0,0.0,0.0,1.0,English and others,US only,R,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21799652,Boys and Girls,2000,2000-06-16,94.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
33000377,Dracula 2000,2000,2000-12-22,99.0,0.0,0.0,0.0,0.0,1.0,1.0,English only,US only,R,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16779636,Lost Souls,2000,2000-10-13,97.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16963963,Boiler Room,2000,2000-02-18,120.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US only,R,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17119797,The Sixth Sense,1999,1999-08-06,107.0,1.0,1.0,1.0,0.0,1.0,1.0,English and others,US only,PG-13,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17200925,Center Stage,2000,2000-05-12,115.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
17265409,Red Planet,2000,2000-11-10,106.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US and others,PG-13,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17266359,Small Time Crooks,2000,2000-05-19,94.0,1.0,1.0,1.0,0.0,0.0,0.0,English only,US only,PG,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18610080,Bicentennial Man,1999,1999-12-17,132.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,PG,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18653746,The Ninth Gate,1999,2000-03-10,133.0,0.0,1.0,1.0,0.0,1.0,1.0,English and others,Foreign country,R,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19181507,Deuce Bigalow: Male Gigolo,1999,1999-12-10,88.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
20035310,Down to You,2000,2000-01-21,91.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US only,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
21468807,Urban Legends: Final Cut,2000,2000-09-22,97.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US and others,R,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17804273,The Contender,2000,2000-10-13,126.0,0.0,0.0,0.0,0.0,0.0,1.0,English only,US and others,R,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14085,Surviving Paradise,2000,2000-06-30,90.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,Unrated,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26609,The Art of Amália,2000,2000-12-08,90.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10281,Buddy Boy,1999,2000-03-24,105.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12565,Looking for an Echo,2000,2000-11-10,97.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35609,Billy Liar,1963,1963-12-16,98.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
30471,The Boondock Saints,1999,2000-01-21,108.0,0.0,0.0,0.0,0.0,1.0,1.0,English and others,US and others,R,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29895,Drive Me Crazy,1999,1999-10-01,91.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
21895,The Thomas Crown Affair,1999,1999-08-06,113.0,0.0,0.0,0.0,0.0,1.0,1.0,English and others,US only,R,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26867,Stigmata,1999,1999-09-10,103.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US and others,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9838,Wirey Spindell,1999,2000-01-21,101.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,Unrated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9753,Rebels with a Cause,2000,2000-11-10,110.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,Unrated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9623,Trans,1998,2000-01-07,80.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,Unrated,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,Stella Does Tricks,1996,2000-01-28,99.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3527,Moon Shadow,1995,2000-12-01,88.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3544,The Price of Air,2000,2000-09-29,73.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,Unrated,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2218,Steam: The Turkish Bath,1997,1998-11-25,94.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1551,Angel's Ladies,2000,2000-11-10,80.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6851,Black Tar Heroin: The Dark End of the Street,2000,2000-03-17,75.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,Unrated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
158755,Bringing Out the Dead,1999,1999-10-22,121.0,1.0,1.0,1.0,1.0,1.0,1.0,English only,US only,R,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173599,Mercy Streets,2000,2000-10-31,106.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185577,The Big Tease,1999,2000-01-28,86.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
144583,Deterrence,1999,2000-03-10,104.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,R,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121426,The Messenger: The Story of Joan of Arc,1999,1999-11-12,148.0,0.0,1.0,1.0,0.0,0.0,0.0,English and others,Foreign country,R,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
327418,Waking the Dead,2000,2000-03-24,105.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US and others,R,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
356258,House on Haunted Hill,1999,1999-10-29,93.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357422,Pukar,2000,2000-02-04,176.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
199227,Chal Mere Bhai,2000,2000-05-05,136.0,0.0,1.0,1.0,0.0,1.0,1.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
203548,Bulandi,2000,2000-01-07,175.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214433,Maelstrom,2000,2000-09-15,87.0,0.0,1.0,1.0,0.0,0.0,0.0,Foreign lang,Foreign country,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198238,Kikujiro,1999,2000-05-26,122.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
220524,Mela,2000,2000-01-07,172.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
233076,Sex: The Annabel Chong Story,1999,2000-02-11,86.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,Unrated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53454,Once in the Life,2000,2000-10-27,107.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50059,Light It Up,1999,1999-11-10,99.0,0.0,0.0,0.0,0.0,0.0,1.0,English only,US only,R,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44757,The Fantasticks,2000,2000-09-22,86.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
45170,Barenaked in America,1999,2000-09-29,89.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
45380,Dhadkan,2000,2000-08-11,161.0,0.0,0.0,0.0,0.0,1.0,1.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42327,Third World Cop,1999,2000-04-14,98.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,R,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94526,Music of the Heart,1999,1999-10-29,124.0,0.0,0.0,1.0,0.0,0.0,1.0,English and others,US only,PG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
95162,Runaway Bride,1999,1999-07-30,116.0,0.0,1.0,1.0,0.0,0.0,1.0,English only,US only,PG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
101431,Running Free,1999,2000-06-02,81.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US and others,G,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
104257,Human Traffic,1999,2000-05-05,99.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
70231,Run Lola Run,1998,1999-06-18,80.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,R,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76057,Hadh Kar Di Aapne,2000,2000-04-14,134.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
79126,Buena Vista Social Club,1999,1999-06-04,105.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,Foreign country,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
81825,Khauff,2000,2000-03-03,124.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100650,Soul Survivors,2001,2001-09-07,84.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444667,Under the Sand,2000,2001-05-04,92.0,1.0,1.0,1.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743863,Carman: The Champion,2001,2001-03-02,82.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4777007,Just Visiting,2001,2001-04-06,88.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,Foreign country,PG-13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5409517,Monkeybone,2001,2001-02-23,93.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5516708,Say It Isn't So,2001,2001-03-23,95.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6276532,One Night at McCool's,2001,2001-04-27,93.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US only,R,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5002310,Bubble Boy,2001,2001-08-24,84.0,0.0,0.0,0.0,0.0,0.0,1.0,English only,US only,PG-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3293258,Pootie Tang,2001,2001-06-29,81.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4273372,Glitter,2001,2001-09-21,104.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4365455,On the Line,2001,2001-10-26,85.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4591287,Apocalypse Now,1979,1979-08-15,147.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US only,R,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623374,Texas Rangers,2001,2001-11-30,90.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370562,Nico and Dani,2000,2001-02-02,91.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
376000,Lajja,2001,2001-08-31,202.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640790,"February 15, 1839",2001,2001-01-26,120.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
995000,Les Boys III,2001,2001-11-30,124.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1238180,Nuit de noces,2001,2001-06-01,92.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6755271,The Forsaken,2001,2001-04-27,90.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51758599,Exit Wounds,2001,2001-03-16,101.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US and others,R,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52990775,Blow,2001,2001-04-06,124.0,0.0,0.0,0.0,0.0,1.0,1.0,English only,US only,R,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53707487,Behind Enemy Lines,2001,2001-11-30,106.0,0.0,0.0,0.0,0.0,1.0,1.0,English and others,US only,PG-13,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55762229,The Animal,2001,2001-06-01,84.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51396781,Enemy at the Gates,2001,2001-03-16,131.0,0.0,0.0,0.0,0.0,1.0,1.0,English and others,Foreign country,R,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56607223,Rat Race,2001,2001-08-17,112.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US and others,PG-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60400856,The Wedding Planner,2001,2001-01-26,103.0,0.0,1.0,1.0,0.0,1.0,1.0,English and others,Foreign country,PG-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
61453515,Spy Game,2001,2001-11-21,126.0,0.0,0.0,0.0,0.0,0.0,1.0,English and others,US and others,R,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80936232,Jimmy Neutron: Boy Genius,2001,2001-12-21,82.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,G,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
64172251,Down to Earth,2001,2001-02-16,87.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,PG-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
66808615,The Mexican,2001,2001-03-02,123.0,0.0,0.0,0.0,0.0,0.0,1.0,English and others,US and others,R,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
